NCBI_gene:55768	OMIM:615273
NCBI_gene:4053	OMIM:251750
NCBI_gene:4312	OMIM:606963
NCBI_gene:7084	OMIM:609560
NCBI_gene:1832	OMIM:607655
NCBI_gene:1053	OMIM:245480
NCBI_gene:857	OMIM:615343
NCBI_gene:9563	OMIM:604931
NCBI_gene:4810	OMIM:302200
NCBI_gene:2780	OMIM:613856
NCBI_gene:2074	ORPHANET:1466
NCBI_gene:113278	OMIM:211530
NCBI_gene:84667	OMIM:613686
NCBI_gene:4593	OMIM:608931
NCBI_gene:8379	OMIM:176807
NCBI_gene:7048	OMIM:614331
NCBI_gene:28755	OMIM:615387
NCBI_gene:37	OMIM:201475
NCBI_gene:56603	OMIM:614416
NCBI_gene:1513	OMIM:265800
NCBI_gene:6303	ORPHANET:2340
NCBI_gene:64421	OMIM:603554
NCBI_gene:1278	OMIM:166210
NCBI_gene:2737	OMIM:174700
NCBI_gene:594	OMIM:248600
NCBI_gene:5498	OMIM:176200
NCBI_gene:18	OMIM:613163
NCBI_gene:6442	OMIM:608099
NCBI_gene:5339	OMIM:613723
NCBI_gene:11155	OMIM:609452
NCBI_gene:1280	OMIM:108300
NCBI_gene:10342	OMIM:604484
NCBI_gene:4072	OMIM:613217
NCBI_gene:7051	ORPHANET:281127
NCBI_gene:6399	ORPHANET:93284
NCBI_gene:494513	OMIM:610220
NCBI_gene:3043	OMIM:141900
NCBI_gene:3730	ORPHANET:478
NCBI_gene:1376	OMIM:600649
NCBI_gene:60675	ORPHANET:478
NCBI_gene:5894	ORPHANET:500
NCBI_gene:2147	OMIM:613679
NCBI_gene:5317	OMIM:604536
NCBI_gene:1497	OMIM:219900
NCBI_gene:4613	ORPHANET:1305
NCBI_gene:581	OMIM:114500
NCBI_gene:55636	OMIM:214800
NCBI_gene:2934	OMIM:105120
NCBI_gene:10371	ORPHANET:478
NCBI_gene:7415	OMIM:613954
NCBI_gene:9409	ORPHANET:44
NCBI_gene:60681	OMIM:610968
NCBI_gene:261734	OMIM:606996
NCBI_gene:5896	OMIM:603554
NCBI_gene:10683	ORPHANET:2311
NCBI_gene:8312	OMIM:607864
NCBI_gene:2159	OMIM:227600
NCBI_gene:8929	OMIM:613013
NCBI_gene:23384	OMIM:600251
NCBI_gene:51135	OMIM:610799
NCBI_gene:4352	ORPHANET:71493
NCBI_gene:2743	OMIM:614619
NCBI_gene:4041	ORPHANET:178377
NCBI_gene:1559	OMIM:122700
NCBI_gene:2670	OMIM:203450
NCBI_gene:65109	ORPHANET:777
NCBI_gene:10585	OMIM:609308
NCBI_gene:4982	OMIM:239000
NCBI_gene:9896	OMIM:611228
NCBI_gene:10117	OMIM:104500
NCBI_gene:23385	OMIM:142690
NCBI_gene:9839	OMIM:235730
NCBI_gene:10329	ORPHANET:899
NCBI_gene:10319	OMIM:614115
NCBI_gene:3199	OMIM:612290
NCBI_gene:1959	OMIM:145900
NCBI_gene:54808	ORPHANET:239
NCBI_gene:6023	OMIM:250250
NCBI_gene:4830	OMIM:256700
NCBI_gene:51218	OMIM:205950
NCBI_gene:3920	OMIM:300257
NCBI_gene:56997	OMIM:612016
NCBI_gene:8878	OMIM:602080
NCBI_gene:6229	ORPHANET:124
NCBI_gene:51082	OMIM:613717
NCBI_gene:919	ORPHANET:85408
NCBI_gene:6017	OMIM:607475
NCBI_gene:1738	OMIM:246900
NCBI_gene:5621	OMIM:137440
NCBI_gene:57190	OMIM:602771
NCBI_gene:1302	OMIM:184840
NCBI_gene:5155	OMIM:607174
NCBI_gene:57104	OMIM:610717
NCBI_gene:1800	OMIM:179780
NCBI_gene:5925	OMIM:109800
NCBI_gene:669	OMIM:222800
NCBI_gene:91869	OMIM:612015
NCBI_gene:3593	OMIM:209950
NCBI_gene:3785	OMIM:613720
NCBI_gene:7048	OMIM:610380
NCBI_gene:25953	OMIM:118800
NCBI_gene:6609	OMIM:257200
NCBI_gene:2683	OMIM:607091
NCBI_gene:80324	OMIM:600462
NCBI_gene:9187	OMIM:613830
NCBI_gene:1509	OMIM:610127
NCBI_gene:488	OMIM:124200
NCBI_gene:85366	OMIM:192600
NCBI_gene:171023	OMIM:605039
NCBI_gene:5144	OMIM:614613
NCBI_gene:10020	OMIM:600737
NCBI_gene:646960	OMIM:613517
NCBI_gene:4810	OMIM:302350
NCBI_gene:5159	OMIM:615007
NCBI_gene:3643	OMIM:246200
NCBI_gene:5002	OMIM:114480
NCBI_gene:117581	OMIM:227260
NCBI_gene:27329	OMIM:605019
NCBI_gene:25886	OMIM:614813
NCBI_gene:1297	OMIM:614135
NCBI_gene:3028	OMIM:300438
NCBI_gene:30813	OMIM:148300
NCBI_gene:6569	OMIM:613388
NCBI_gene:2645	OMIM:125851
NCBI_gene:170692	OMIM:615458
NCBI_gene:715	OMIM:216950
NCBI_gene:5308	OMIM:604229
NCBI_gene:5663	OMIM:172700
NCBI_gene:5624	OMIM:612304
NCBI_gene:22995	ORPHANET:808
NCBI_gene:2677	OMIM:610842
NCBI_gene:7046	OMIM:609192
NCBI_gene:114798	OMIM:137580
NCBI_gene:4214	ORPHANET:251510
NCBI_gene:79152	OMIM:612319
NCBI_gene:762	ORPHANET:791
NCBI_gene:2130	ORPHANET:83469
NCBI_gene:5873	OMIM:607624
NCBI_gene:5551	OMIM:605027
NCBI_gene:1832	ORPHANET:50942
NCBI_gene:3741	OMIM:612240
NCBI_gene:5376	OMIM:139393
NCBI_gene:113278	OMIM:211500
NCBI_gene:7248	OMIM:191100
NCBI_gene:130557	OMIM:613617
NCBI_gene:7299	OMIM:203100
NCBI_gene:29851	ORPHANET:1572
NCBI_gene:78989	OMIM:265050
NCBI_gene:51067	OMIM:613561
NCBI_gene:5264	ORPHANET:773
NCBI_gene:8898	OMIM:601382
NCBI_gene:64805	OMIM:609821
NCBI_gene:7403	OMIM:300867
NCBI_gene:472	OMIM:208900
NCBI_gene:3769	ORPHANET:65
NCBI_gene:6870	OMIM:614840
NCBI_gene:4352	ORPHANET:3318
NCBI_gene:81848	OMIM:615266
NCBI_gene:773	OMIM:183086
NCBI_gene:9333	OMIM:609796
NCBI_gene:1301	ORPHANET:250984
NCBI_gene:64170	ORPHANET:1334
NCBI_gene:644	OMIM:614156
NCBI_gene:56616	OMIM:614152
NCBI_gene:9499	OMIM:159000
NCBI_gene:1785	OMIM:606482
NCBI_gene:641339	ORPHANET:777
NCBI_gene:219736	OMIM:609404
NCBI_gene:3460	OMIM:209950
NCBI_gene:5972	OMIM:179820
NCBI_gene:2719	OMIM:194070
NCBI_gene:5914	OMIM:612376
NCBI_gene:861	OMIM:601626
NCBI_gene:3753	OMIM:612347
NCBI_gene:10913	ORPHANET:248
NCBI_gene:59341	OMIM:156530
NCBI_gene:4519	OMIM:516020
NCBI_gene:10216	OMIM:208250
NCBI_gene:4615	ORPHANET:33226
NCBI_gene:21	OMIM:610921
NCBI_gene:6392	OMIM:606864
NCBI_gene:2261	OMIM:273300
NCBI_gene:435	OMIM:207900
NCBI_gene:3835	OMIM:603546
NCBI_gene:5091	OMIM:266150
NCBI_gene:60529	OMIM:613451
NCBI_gene:54101	OMIM:263650
NCBI_gene:116442	ORPHANET:777
NCBI_gene:1123	OMIM:604356
NCBI_gene:1747	OMIM:104510
NCBI_gene:3845	OMIM:137215
NCBI_gene:57190	ORPHANET:2020
NCBI_gene:9662	OMIM:614673
NCBI_gene:1501	OMIM:123450
NCBI_gene:4976	OMIM:165500
NCBI_gene:8289	ORPHANET:1465
NCBI_gene:55750	ORPHANET:1369
NCBI_gene:174	OMIM:104150
NCBI_gene:4247	OMIM:212066
NCBI_gene:4625	OMIM:160500
NCBI_gene:4621	ORPHANET:2053
NCBI_gene:54507	ORPHANET:1885
NCBI_gene:7043	OMIM:107970
NCBI_gene:1482	OMIM:187500
NCBI_gene:7428	OMIM:171300
NCBI_gene:220296	OMIM:613926
NCBI_gene:7137	OMIM:613286
NCBI_gene:7139	ORPHANET:154
NCBI_gene:1369	OMIM:212070
NCBI_gene:5250	OMIM:610773
NCBI_gene:83636	OMIM:615043
NCBI_gene:773	OMIM:141500
NCBI_gene:3248	ORPHANET:2796
NCBI_gene:79158	ORPHANET:577
NCBI_gene:4618	OMIM:614408
NCBI_gene:5176	OMIM:613982
NCBI_gene:1301	OMIM:154780
NCBI_gene:10382	OMIM:128101
NCBI_gene:10020	OMIM:605820
NCBI_gene:9289	OMIM:606854
NCBI_gene:140803	OMIM:602014
NCBI_gene:57582	OMIM:615005
NCBI_gene:5745	ORPHANET:1077
NCBI_gene:846	ORPHANET:428
NCBI_gene:3796	OMIM:615411
NCBI_gene:128866	OMIM:605387
NCBI_gene:3800	OMIM:615282
NCBI_gene:54332	OMIM:608340
NCBI_gene:5625	OMIM:239500
NCBI_gene:59344	ORPHANET:281122
NCBI_gene:8526	OMIM:615008
NCBI_gene:3651	OMIM:260370
NCBI_gene:345	OMIM:614028
NCBI_gene:3563	OMIM:430000
NCBI_gene:51715	OMIM:201000
NCBI_gene:57654	OMIM:614640
NCBI_gene:6165	OMIM:612528
NCBI_gene:367	OMIM:313200
NCBI_gene:915	OMIM:608971
NCBI_gene:129880	OMIM:209900
NCBI_gene:26119	OMIM:603813
NCBI_gene:80184	ORPHANET:2318
NCBI_gene:3767	OMIM:606176
NCBI_gene:1981	OMIM:614251
NCBI_gene:7369	OMIM:609886
NCBI_gene:730	OMIM:610102
NCBI_gene:405753	ORPHANET:95716
NCBI_gene:57096	ORPHANET:1872
NCBI_gene:7915	OMIM:271980
NCBI_gene:54809	OMIM:610455
NCBI_gene:10577	OMIM:607625
NCBI_gene:80224	OMIM:252010
NCBI_gene:51761	ORPHANET:1766
NCBI_gene:5076	OMIM:120330
NCBI_gene:2697	ORPHANET:2248
NCBI_gene:91147	OMIM:610688
NCBI_gene:8481	OMIM:311200
NCBI_gene:6774	OMIM:147060
NCBI_gene:3239	OMIM:113300
NCBI_gene:57449	OMIM:611067
NCBI_gene:1727	OMIM:250800
NCBI_gene:29887	OMIM:615085
NCBI_gene:7153	ORPHANET:635
NCBI_gene:9533	ORPHANET:861
NCBI_gene:2492	OMIM:608115
NCBI_gene:5080	OMIM:136520
NCBI_gene:10516	ORPHANET:90348
NCBI_gene:11253	OMIM:614202
NCBI_gene:401	OMIM:602078
NCBI_gene:23229	OMIM:300607
NCBI_gene:1749	OMIM:220600
NCBI_gene:1285	OMIM:203780
NCBI_gene:26353	OMIM:608673
NCBI_gene:2719	OMIM:312870
NCBI_gene:10804	ORPHANET:477
NCBI_gene:1482	ORPHANET:2248
NCBI_gene:5660	OMIM:610539
NCBI_gene:1829	ORPHANET:154
NCBI_gene:5156	OMIM:606764
NCBI_gene:3815	ORPHANET:98850
NCBI_gene:6208	OMIM:153550
NCBI_gene:26012	ORPHANET:478
NCBI_gene:11277	OMIM:610448
NCBI_gene:7169	OMIM:108120
NCBI_gene:2737	OMIM:174200
NCBI_gene:1497	ORPHANET:213
NCBI_gene:3914	OMIM:226700
NCBI_gene:6389	OMIM:613642
NCBI_gene:23162	OMIM:605431
NCBI_gene:1030	ORPHANET:618
NCBI_gene:2018	OMIM:269160
NCBI_gene:266	OMIM:410000
NCBI_gene:720	OMIM:614380
NCBI_gene:7139	OMIM:115195
NCBI_gene:6927	OMIM:142330
NCBI_gene:1120	OMIM:602541
NCBI_gene:9573	OMIM:613704
NCBI_gene:10083	OMIM:602092
NCBI_gene:1462	OMIM:143200
NCBI_gene:2903	OMIM:245570
NCBI_gene:1290	OMIM:130000
NCBI_gene:201163	OMIM:114500
NCBI_gene:50939	ORPHANET:791
NCBI_gene:9927	OMIM:601152
NCBI_gene:3284	OMIM:201810
NCBI_gene:2652	OMIM:303800
NCBI_gene:51360	OMIM:308800
NCBI_gene:1419	OMIM:615188
NCBI_gene:8504	ORPHANET:912
NCBI_gene:3845	OMIM:211980
NCBI_gene:10370	OMIM:614431
NCBI_gene:5979	OMIM:155240
NCBI_gene:5148	OMIM:613582
NCBI_gene:4893	OMIM:162900
NCBI_gene:1497	OMIM:219750
NCBI_gene:5921	OMIM:608355
NCBI_gene:4041	OMIM:607636
NCBI_gene:10157	OMIM:268700
NCBI_gene:7480	OMIM:225300
NCBI_gene:124583	ORPHANET:1425
NCBI_gene:84153	ORPHANET:51
NCBI_gene:4598	OMIM:175900
NCBI_gene:7592	OMIM:300848
NCBI_gene:2328	OMIM:602079
NCBI_gene:54205	OMIM:612004
NCBI_gene:25794	OMIM:607921
NCBI_gene:3651	ORPHANET:2805
NCBI_gene:57096	ORPHANET:564
NCBI_gene:3490	OMIM:614224
NCBI_gene:11154	OMIM:614067
NCBI_gene:2263	OMIM:123150
NCBI_gene:4625	OMIM:181430
NCBI_gene:54	OMIM:607944
NCBI_gene:2055	OMIM:610003
NCBI_gene:6103	ORPHANET:791
NCBI_gene:1471	OMIM:611953
NCBI_gene:9049	OMIM:600634
NCBI_gene:5831	OMIM:614438
NCBI_gene:3753	OMIM:613695
NCBI_gene:25814	OMIM:603516
NCBI_gene:55612	ORPHANET:2907
NCBI_gene:7369	OMIM:603860
NCBI_gene:5961	ORPHANET:791
NCBI_gene:112817	OMIM:613616
NCBI_gene:6833	OMIM:256450
NCBI_gene:1302	OMIM:215150
NCBI_gene:8799	ORPHANET:912
NCBI_gene:8626	OMIM:604292
NCBI_gene:6935	OMIM:613270
NCBI_gene:23418	ORPHANET:65
NCBI_gene:60675	OMIM:610628
NCBI_gene:71	OMIM:614583
NCBI_gene:157657	ORPHANET:1872
NCBI_gene:1832	OMIM:609638
NCBI_gene:388531	OMIM:608415
NCBI_gene:1482	ORPHANET:95713
NCBI_gene:1297	ORPHANET:166002
NCBI_gene:23529	OMIM:610313
NCBI_gene:162514	OMIM:614594
NCBI_gene:3560	ORPHANET:85410
NCBI_gene:291	ORPHANET:1369
NCBI_gene:8243	OMIM:300590
NCBI_gene:5728	OMIM:153480
NCBI_gene:80184	ORPHANET:3156
NCBI_gene:6731	OMIM:614675
NCBI_gene:79581	OMIM:614707
NCBI_gene:2109	OMIM:231680
NCBI_gene:1278	OMIM:166710
NCBI_gene:186	ORPHANET:777
NCBI_gene:185	OMIM:267430
NCBI_gene:3039	OMIM:140700
NCBI_gene:80184	ORPHANET:65
NCBI_gene:2799	OMIM:252940
NCBI_gene:6331	OMIM:601144
NCBI_gene:347344	OMIM:300498
NCBI_gene:5376	OMIM:162500
NCBI_gene:203228	OMIM:105550
NCBI_gene:5205	OMIM:243300
NCBI_gene:9394	ORPHANET:478
NCBI_gene:25939	OMIM:614415
NCBI_gene:220136	OMIM:614779
NCBI_gene:4728	OMIM:256000
NCBI_gene:29925	OMIM:615351
NCBI_gene:368	OMIM:177850
NCBI_gene:2627	OMIM:217095
NCBI_gene:1650	OMIM:614507
NCBI_gene:2776	OMIM:163000
NCBI_gene:64324	OMIM:130650
NCBI_gene:6262	OMIM:600996
NCBI_gene:2332	OMIM:300624
NCBI_gene:3119	ORPHANET:703
NCBI_gene:3785	OMIM:121200
NCBI_gene:4166	OMIM:217800
NCBI_gene:23418	ORPHANET:791
NCBI_gene:8313	OMIM:114500
NCBI_gene:2263	OMIM:101600
NCBI_gene:6305	OMIM:615284
NCBI_gene:331	OMIM:300635
NCBI_gene:27030	OMIM:114500
NCBI_gene:207	ORPHANET:201
NCBI_gene:6204	OMIM:613308
NCBI_gene:783	OMIM:611876
NCBI_gene:6622	OMIM:605543
NCBI_gene:3717	OMIM:133100
NCBI_gene:201163	OMIM:173600
NCBI_gene:8575	OMIM:612067
NCBI_gene:1186	OMIM:166600
NCBI_gene:5295	OMIM:269880
NCBI_gene:3643	OMIM:262190
NCBI_gene:128178	ORPHANET:99798
NCBI_gene:1188	OMIM:613090
NCBI_gene:81848	ORPHANET:478
NCBI_gene:2304	ORPHANET:95713
NCBI_gene:4282	OMIM:604302
NCBI_gene:56172	OMIM:123000
NCBI_gene:3938	OMIM:223000
NCBI_gene:1374	OMIM:255120
NCBI_gene:8091	OMIM:150699
NCBI_gene:57716	OMIM:145900
NCBI_gene:6834	OMIM:256000
NCBI_gene:81031	OMIM:208050
NCBI_gene:5663	ORPHANET:154
NCBI_gene:1278	OMIM:225320
NCBI_gene:79803	OMIM:614075
NCBI_gene:4256	OMIM:245150
NCBI_gene:10585	OMIM:236670
NCBI_gene:1427	OMIM:116100
NCBI_gene:79755	OMIM:610227
NCBI_gene:3040	OMIM:613978
NCBI_gene:9997	OMIM:608908
NCBI_gene:50484	OMIM:613077
NCBI_gene:57010	OMIM:610427
NCBI_gene:1910	OMIM:277580
NCBI_gene:8675	OMIM:603233
NCBI_gene:8284	OMIM:426000
NCBI_gene:6010	OMIM:136880
NCBI_gene:3293	OMIM:264300
NCBI_gene:3329	OMIM:612233
NCBI_gene:3897	OMIM:304100
NCBI_gene:1032	ORPHANET:618
NCBI_gene:1028	OMIM:130650
NCBI_gene:5053	OMIM:261600
NCBI_gene:9211	OMIM:600512
NCBI_gene:2255	OMIM:180920
NCBI_gene:7067	OMIM:614450
NCBI_gene:356	OMIM:601859
NCBI_gene:8313	OMIM:608615
NCBI_gene:283652	OMIM:113750
NCBI_gene:345193	OMIM:615058
NCBI_gene:64327	OMIM:186200
NCBI_gene:5236	OMIM:612934
NCBI_gene:23322	ORPHANET:564
NCBI_gene:2064	OMIM:211980
NCBI_gene:7428	OMIM:193300
NCBI_gene:1277	OMIM:130060
NCBI_gene:84572	ORPHANET:577
NCBI_gene:6495	OMIM:608389
NCBI_gene:3852	OMIM:601001
NCBI_gene:51660	OMIM:614741
NCBI_gene:128178	ORPHANET:1810
NCBI_gene:1184	OMIM:308990
NCBI_gene:1326	OMIM:211980
NCBI_gene:54361	OMIM:158330
NCBI_gene:2200	OMIM:184900
NCBI_gene:4361	OMIM:604391
NCBI_gene:83394	ORPHANET:1872
NCBI_gene:121391	OMIM:613981
NCBI_gene:5894	OMIM:611554
NCBI_gene:25861	OMIM:607084
NCBI_gene:7248	OMIM:606690
NCBI_gene:79983	OMIM:300604
NCBI_gene:695	OMIM:300755
NCBI_gene:3098	OMIM:235700
NCBI_gene:2706	OMIM:602540
NCBI_gene:5189	ORPHANET:772
NCBI_gene:23020	ORPHANET:791
NCBI_gene:23418	OMIM:172870
NCBI_gene:2192	OMIM:608180
NCBI_gene:2752	OMIM:610015
NCBI_gene:2200	ORPHANET:2833
NCBI_gene:8842	OMIM:612657
NCBI_gene:5580	ORPHANET:1572
NCBI_gene:22897	OMIM:614845
NCBI_gene:1499	OMIM:114500
NCBI_gene:3861	OMIM:601001
NCBI_gene:9179	OMIM:612936
NCBI_gene:5157	OMIM:114500
NCBI_gene:2688	OMIM:262400
NCBI_gene:8100	ORPHANET:474
NCBI_gene:23118	OMIM:614980
NCBI_gene:57679	OMIM:205100
NCBI_gene:10682	OMIM:302960
NCBI_gene:51422	OMIM:194200
NCBI_gene:1741	OMIM:300850
NCBI_gene:1778	OMIM:158600
NCBI_gene:55630	OMIM:201100
NCBI_gene:59341	OMIM:606071
NCBI_gene:79659	ORPHANET:93271
NCBI_gene:57379	OMIM:605258
NCBI_gene:6326	OMIM:607745
NCBI_gene:5069	OMIM:176385
NCBI_gene:283120	OMIM:180860
NCBI_gene:1312	ORPHANET:567
NCBI_gene:1277	OMIM:130000
NCBI_gene:16	OMIM:613287
NCBI_gene:25836	ORPHANET:199
NCBI_gene:8438	OMIM:605027
NCBI_gene:925	OMIM:608957
NCBI_gene:57038	ORPHANET:2254
NCBI_gene:8842	OMIM:612095
NCBI_gene:3476	OMIM:300472
NCBI_gene:1294	OMIM:131750
NCBI_gene:261734	OMIM:606966
NCBI_gene:10528	OMIM:614153
NCBI_gene:1482	OMIM:225250
NCBI_gene:84233	OMIM:612989
NCBI_gene:25814	ORPHANET:220497
NCBI_gene:79719	OMIM:148600
NCBI_gene:3077	OMIM:235200
NCBI_gene:5573	OMIM:160980
NCBI_gene:2188	ORPHANET:84
NCBI_gene:94	ORPHANET:774
NCBI_gene:93233	ORPHANET:244
NCBI_gene:29760	OMIM:613502
NCBI_gene:5626	ORPHANET:226307
NCBI_gene:1798	OMIM:614750
NCBI_gene:22868	OMIM:220110
NCBI_gene:10167	OMIM:603855
NCBI_gene:92211	ORPHANET:791
NCBI_gene:6016	OMIM:615355
NCBI_gene:4838	OMIM:270100
NCBI_gene:200205	OMIM:615330
NCBI_gene:6821	OMIM:272300
NCBI_gene:4723	OMIM:252010
NCBI_gene:3123	ORPHANET:83465
NCBI_gene:7167	OMIM:615512
NCBI_gene:25	OMIM:189980
NCBI_gene:9570	OMIM:614018
NCBI_gene:6794	OMIM:260350
NCBI_gene:29925	OMIM:615350
NCBI_gene:2218	OMIM:613152
NCBI_gene:79083	OMIM:609227
NCBI_gene:8557	OMIM:601954
NCBI_gene:390594	OMIM:609273
NCBI_gene:261734	ORPHANET:3156
NCBI_gene:348938	ORPHANET:79394
NCBI_gene:701	OMIM:114500
NCBI_gene:3291	OMIM:218030
NCBI_gene:1144	OMIM:601462
NCBI_gene:5573	OMIM:610489
NCBI_gene:8313	ORPHANET:99798
NCBI_gene:6335	OMIM:243000
NCBI_gene:80184	OMIM:209900
NCBI_gene:9401	ORPHANET:221016
NCBI_gene:64087	OMIM:210210
NCBI_gene:7137	OMIM:611880
NCBI_gene:56916	OMIM:136000
NCBI_gene:643418	ORPHANET:313
NCBI_gene:1410	OMIM:608810
NCBI_gene:1896	OMIM:305100
NCBI_gene:1380	ORPHANET:1572
NCBI_gene:7170	OMIM:609284
NCBI_gene:3614	ORPHANET:65
NCBI_gene:5155	OMIM:607907
NCBI_gene:5932	OMIM:606744
NCBI_gene:8013	OMIM:612237
NCBI_gene:84634	ORPHANET:478
NCBI_gene:3784	OMIM:607554
NCBI_gene:6331	OMIM:603830
NCBI_gene:7535	OMIM:176947
NCBI_gene:10082	OMIM:258315
NCBI_gene:8792	OMIM:602080
NCBI_gene:25939	ORPHANET:51
NCBI_gene:8030	OMIM:188550
NCBI_gene:713	OMIM:613652
NCBI_gene:6092	OMIM:610878
NCBI_gene:3239	OMIM:186000
NCBI_gene:3728	OMIM:601214
NCBI_gene:2048	OMIM:603688
NCBI_gene:344	OMIM:207750
NCBI_gene:220296	OMIM:613925
NCBI_gene:675	OMIM:613347
NCBI_gene:6334	OMIM:614306
NCBI_gene:54658	OMIM:606785
NCBI_gene:2517	OMIM:230000
NCBI_gene:6658	OMIM:300123
NCBI_gene:2720	OMIM:230650
NCBI_gene:10594	OMIM:600059
NCBI_gene:6303	OMIM:308800
NCBI_gene:9657	ORPHANET:65
NCBI_gene:1272	OMIM:612540
NCBI_gene:5313	OMIM:266200
NCBI_gene:6935	OMIM:609141
NCBI_gene:650	OMIM:112600
NCBI_gene:3207	OMIM:605432
NCBI_gene:55526	OMIM:204750
NCBI_gene:2316	OMIM:305620
NCBI_gene:11019	OMIM:614462
NCBI_gene:84892	ORPHANET:899
NCBI_gene:8600	ORPHANET:667
NCBI_gene:2248	OMIM:610706
NCBI_gene:5308	OMIM:180500
NCBI_gene:4729	OMIM:252010
NCBI_gene:84662	OMIM:611498
NCBI_gene:23530	OMIM:614736
NCBI_gene:11322	OMIM:226400
NCBI_gene:8398	OMIM:612953
NCBI_gene:2261	ORPHANET:93274
NCBI_gene:4893	OMIM:613224
NCBI_gene:9968	ORPHANET:777
NCBI_gene:3418	OMIM:613657
NCBI_gene:55112	ORPHANET:474
NCBI_gene:117144	OMIM:612997
NCBI_gene:79947	OMIM:613861
NCBI_gene:582	OMIM:209900
NCBI_gene:1834	OMIM:125490
NCBI_gene:6335	OMIM:133020
NCBI_gene:57465	OMIM:615338
NCBI_gene:2189	OMIM:614082
NCBI_gene:5324	OMIM:181030
NCBI_gene:6908	OMIM:607136
NCBI_gene:112744	OMIM:613956
NCBI_gene:2697	OMIM:164200
NCBI_gene:5621	OMIM:606688
NCBI_gene:3845	ORPHANET:648
NCBI_gene:7157	ORPHANET:3318
NCBI_gene:291	OMIM:615418
NCBI_gene:5824	ORPHANET:44
NCBI_gene:6899	OMIM:217095
NCBI_gene:5373	OMIM:212065
NCBI_gene:71	ORPHANET:2995
NCBI_gene:59341	OMIM:168400
NCBI_gene:5649	OMIM:257320
NCBI_gene:6591	OMIM:172800
NCBI_gene:8622	OMIM:609161
NCBI_gene:55212	OMIM:209900
NCBI_gene:5257	OMIM:261750
NCBI_gene:256764	OMIM:613211
NCBI_gene:200879	ORPHANET:55654
NCBI_gene:714	OMIM:613652
NCBI_gene:10225	OMIM:211750
NCBI_gene:9820	OMIM:273750
NCBI_gene:10661	OMIM:111150
NCBI_gene:23363	OMIM:612921
NCBI_gene:8036	OMIM:607721
NCBI_gene:1258	OMIM:613767
NCBI_gene:6323	OMIM:604403
NCBI_gene:7592	ORPHANET:777
NCBI_gene:3420	ORPHANET:791
NCBI_gene:6900	ORPHANET:86814
NCBI_gene:4160	OMIM:601665
NCBI_gene:5328	OMIM:601709
NCBI_gene:157570	OMIM:269000
NCBI_gene:55157	OMIM:611105
NCBI_gene:2245	ORPHANET:915
NCBI_gene:93183	OMIM:610293
NCBI_gene:7454	OMIM:301000
NCBI_gene:2316	OMIM:300048
NCBI_gene:2131	OMIM:215300
NCBI_gene:2706	OMIM:149200
NCBI_gene:7251	OMIM:114480
NCBI_gene:2798	OMIM:146110
NCBI_gene:375611	OMIM:613865
NCBI_gene:2260	OMIM:166250
NCBI_gene:1836	OMIM:256050
NCBI_gene:9401	OMIM:218600
NCBI_gene:930	OMIM:613493
NCBI_gene:10329	OMIM:615041
NCBI_gene:3426	OMIM:217030
NCBI_gene:270	OMIM:102770
NCBI_gene:7051	ORPHANET:313
NCBI_gene:10804	OMIM:612645
NCBI_gene:7849	OMIM:218700
NCBI_gene:472	ORPHANET:100
NCBI_gene:8048	OMIM:612124
NCBI_gene:23426	OMIM:219000
NCBI_gene:283120	OMIM:130650
NCBI_gene:4292	OMIM:276300
NCBI_gene:10892	OMIM:615468
NCBI_gene:352909	OMIM:606763
NCBI_gene:65125	ORPHANET:970
NCBI_gene:29123	OMIM:148050
NCBI_gene:5251	OMIM:307800
NCBI_gene:83544	OMIM:614017
NCBI_gene:137492	OMIM:614898
NCBI_gene:10243	ORPHANET:3197
NCBI_gene:9940	OMIM:133239
NCBI_gene:5290	OMIM:114550
NCBI_gene:8604	OMIM:612949
NCBI_gene:3054	ORPHANET:777
NCBI_gene:1406	ORPHANET:791
NCBI_gene:5728	OMIM:158350
NCBI_gene:4351	OMIM:602579
NCBI_gene:5295	OMIM:615214
NCBI_gene:203859	OMIM:166260
NCBI_gene:8092	OMIM:613456
NCBI_gene:2072	OMIM:610965
NCBI_gene:79644	OMIM:612713
NCBI_gene:6005	OMIM:268150
NCBI_gene:411	OMIM:253200
NCBI_gene:6340	OMIM:613071
NCBI_gene:56652	OMIM:271245
NCBI_gene:7189	ORPHANET:1810
NCBI_gene:9469	OMIM:143095
NCBI_gene:493856	ORPHANET:3463
NCBI_gene:84342	OMIM:611182
NCBI_gene:10084	ORPHANET:93947
NCBI_gene:8200	ORPHANET:93388
NCBI_gene:3689	OMIM:116920
NCBI_gene:5897	OMIM:233650
NCBI_gene:7007	OMIM:603629
NCBI_gene:10806	OMIM:613615
NCBI_gene:6496	OMIM:269160
NCBI_gene:3273	OMIM:613116
NCBI_gene:51741	ORPHANET:251510
NCBI_gene:79947	ORPHANET:791
NCBI_gene:1029	ORPHANET:618
NCBI_gene:3856	OMIM:215600
NCBI_gene:2068	OMIM:601675
NCBI_gene:6708	OMIM:130600
NCBI_gene:1291	OMIM:254090
NCBI_gene:6389	OMIM:252011
NCBI_gene:7373	ORPHANET:79501
NCBI_gene:6495	ORPHANET:107
NCBI_gene:89765	OMIM:615481
NCBI_gene:5159	ORPHANET:2591
NCBI_gene:4869	OMIM:601626
NCBI_gene:2317	OMIM:150250
