disease_id	disorder_label
OMIM:303350	Masa Syndrome
OMIM:303400	Cleft Palate With Or Without Ankyloglossia, X-Linked
OMIM:303600	Coffin-Lowry Syndrome
OMIM:303600	Coffin-Lowry Syndrome, Mild
OMIM:303650	Colonic Atresia
OMIM:303700	Blue Cone Monochromacy
OMIM:303800	Colorblindness, Deutan
OMIM:303800	Colorblindness, Partial, Deutan Series
OMIM:303900	Colorblindness, Partial, Protan Series
OMIM:303900	Colorblindness, Protan
OMIM:304000	Moved To 613522
OMIM:304020	Cone-Rod Dystrophy, X-Linked, 1
OMIM:304030	Cone Dystrophy, X-Linked, With Tapetal-Like Sheen
OMIM:304050	Aicardi Syndrome
OMIM:304100	Corpus Callosum, Partial Agenesis Of, X-Linked
OMIM:304110	Craniofrontonasal Syndrome
OMIM:304120	Otopalatodigital Syndrome, Type Ii
OMIM:304150	Occipital Horn Syndrome
OMIM:304200	Cutis Verticis Gyrata, Thyroid Aplasia, And Mental Retardation
OMIM:304300	Cyanide, Inability To Smell
OMIM:304340	Dandy-Walker Malformation With Mental Retardation, Basal Ganglia Disease, And Seizures
OMIM:304350	Deafness-Hypogonadism Syndrome
OMIM:304400	Deafness, X-Linked 2
OMIM:304500	Deafness, X-Linked 1
OMIM:304590	Deafness, High-Frequency Sensorineural, X-Linked
OMIM:304700	Mohr-Tranebjaerg Syndrome
OMIM:304730	Dermoids Of Cornea
OMIM:304790	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked
OMIM:304800	Diabetes Insipidus, Nephrogenic, X-Linked
OMIM:304900	Diabetes Insipidus, Neurohypophyseal Type
OMIM:304950	Dyggve-Melchior-Clausen Syndrome, X-Linked
OMIM:305000	Dyskeratosis Congenita, X-Linked
OMIM:305100	Ectodermal Dysplasia 1, Hypohidrotic, X-Linked
OMIM:305100	Ectodermal Dysplasia 1, Hypohidrotic/Hair/Tooth Type, X-Linked
OMIM:305200	Ehlers-Danlos Syndrome, Type V
OMIM:305300	Moved To 302060
OMIM:305350	Epidermodysplasia Verruciformis, X-Linked
OMIM:305371	Gata-Binding Protein 1
OMIM:305390	Exudative Vitreoretinopathy 2, X-Linked
OMIM:305400	Aarskog-Scott Syndrome
OMIM:305435	Fetal Hemoglobin Quantitative Trait Locus 3
OMIM:305450	Opitz-Kaveggia Syndrome
OMIM:305550	Fingerprint Body Myopathy
OMIM:305600	Focal Dermal Hypoplasia
OMIM:305620	Frontometaphyseal Dysplasia
OMIM:305660	Gamma-Aminobutyric Acid Receptor, Alpha-3
OMIM:305670	Gastrin-Releasing Peptide Receptor
OMIM:305690	Genitourinary Tract Anomalies
OMIM:305700	Spermatogenic Failure, X-Linked, 1
OMIM:305800	Membranoproliferative Glomerulonephritis, X-Linked
OMIM:305900	Glucose-6-Phosphate Dehydrogenase
OMIM:305920	Glutamyl Ribose-5-Phosphate Storage Disease
OMIM:306000	Glycogen Storage Disease Ixa1
OMIM:306100	Moved To 400044
OMIM:306300	Granulomas, Congenital Cerebral
OMIM:306400	Granulomatous Disease, Chronic, X-Linked, Variant
OMIM:306400	Granulomatous Disease, Chronic, X-Linked, Somatic Mosaic
OMIM:306400	Granulomatous Disease, Chronic, X-Linked
OMIM:306500	Gynecomastia, Familial
OMIM:306700	Hemophilia A, Severe
OMIM:306700	Hemophilia A
OMIM:306800	Hemophilia A With Vascular Abnormality
OMIM:306900	Hemophilia B
OMIM:306930	Hemopoietic Proliferation
OMIM:306950	Hernia, Anterior Diaphragmatic
OMIM:306955	Heterotaxy, Visceral, 1, X-Linked
OMIM:306960	Hhhh Syndrome
OMIM:306970	Moved To 426000
OMIM:306980	Hirschsprung Disease With Type D Brachydactyly
OMIM:306990	Holoprosencephaly With Fetal Akinesia/Hypokinesia Sequence
OMIM:306995	Homosexuality 1
OMIM:307000	Hydrocephalus Due To Congenital Stenosis Of Aqueduct Of Sylvius
OMIM:307010	Hydrocephalus With Cerebellar Agenesis
OMIM:307030	Hyperglycerolemia
OMIM:307150	Hypertrichosis, Congenital Generalized
OMIM:307200	Isolated Growth Hormone Deficiency, Type Iii
OMIM:307300	Hypogonadism, Male
OMIM:307500	Hypogonadism, Male, With Mental Retardation And Skeletal Anomalies
OMIM:307700	Hypoparathyroidism, X-Linked
OMIM:307800	Hypophosphatemic Rickets, X-Linked Dominant
OMIM:307830	Hypouricemia, Familial Renal, Due To Tubular Hypersecretion
OMIM:308050	Congenital Hemidysplasia With Ichthyosiform Erythroderma And Limb Defects
OMIM:308100	Ichthyosis, X-Linked
OMIM:308200	Ichthyosis And Male Hypogonadism
OMIM:308205	Ifap Syndrome With Or Without Bresheck Syndrome
OMIM:308220	Immunodeficiency, X-Linked, With Deficiency Of 115,000 Dalton Surface Glycoprotein
OMIM:308230	Immunodeficiency With Hyper-Igm, Type 1
OMIM:308240	Lymphoproliferative Syndrome, X-Linked, 1
OMIM:308250	Immunoglobulin M, Level Of
OMIM:308280	Impacted Teeth, Multiple
OMIM:308290	Imprinting Gene Related To Retinoblastoma
OMIM:308300	Incontinentia Pigmenti, Type Ii
OMIM:308300	Incontinentia Pigmenti
OMIM:308300	Incontinentia Pigmenti, Type Ii, Atypical
OMIM:308350	Epileptic Encephalopathy, Early Infantile, 1
OMIM:308380	Interleukin 2 Receptor, Gamma
OMIM:308500	Iris Hypoplasia With Glaucoma
OMIM:308600	Jaundice, Familial Obstructive, Of Infancy
OMIM:308700	Hypogonadotropic Hypogonadism 1 With Or Without Anosmia
OMIM:308750	Kallmann Syndrome With Spastic Paraplegia
OMIM:308800	Keratosis Follicularis Spinulosa Decalvans, X-Linked
OMIM:308830	Keratosis Follicularis, Dwarfism, And Cerebral Atrophy
OMIM:308840	L1 Cell Adhesion Molecule
OMIM:308850	Laryngeal Abductor Paralysis
OMIM:308905	Leber Optic Atrophy, Susceptibility To
OMIM:308930	Leigh Syndrome, X-Linked
OMIM:308940	Leiomyomatosis, Diffuse, With Alport Syndrome
OMIM:308950	Lesch-Nyhan Phenotype With Normal Hgprt
OMIM:308960	Leukemia, Acute, ?X-Linked
OMIM:308990	Proteinuria, Low Molecular Weight, With Hypercalciuria And Nephrocalcinosis
OMIM:309000	Lowe Oculocerebrorenal Syndrome
OMIM:309050	Lutheran Suppressor, X-Linked
OMIM:309060	Lysosome-Associated Membrane Protein 2
OMIM:309100	Macular Dystrophy, X-Linked
OMIM:309120	Spermatogenic Failure, X-Linked, 2
OMIM:309200	Major Affective Disorder 2
OMIM:309300	Megalocornea
OMIM:309350	Melnick-Needles Syndrome
OMIM:309400	Menkes Disease, Copper-Replacement Responsive
OMIM:309400	Menkes Disease
OMIM:309400	Menkes Disease, Mild
OMIM:309480	Mental Retardation And Psoriasis
OMIM:309500	Renpenning Syndrome 1
OMIM:309510	Partington X-Linked Mental Retardation Syndrome
OMIM:309520	Lujan-Fryns Syndrome
OMIM:309530	Mental Retardation, X-Linked 1
OMIM:309530	Mental Retardation, X-Linked 18
OMIM:309541	Methylmalonic Acidemia And Homocysteinemia, Cblx Type
OMIM:309545	Mental Retardation, X-Linked, Syndromic 12
OMIM:309548	Mental Retardation, X-Linked, Associated With Fragile Site Fraxe
OMIM:309549	Mental Retardation, X-Linked 44
OMIM:309549	Mental Retardation, X-Linked 9
OMIM:309555	Mental Retardation With Optic Atrophy, Deafness, And Seizures
OMIM:309560	Mental Retardation With Spastic Paraplegia And Palmoplantar Hyperkeratosis
OMIM:309580	Mental Retardation-Hypotonic Facies Syndrome, X-Linked, 1
OMIM:309580	Mental Retardation-Hypotonic Facies Syndrome, X-Linked
OMIM:309583	Mental Retardation, X-Linked, Syndromic, Snyder-Robinson Type
OMIM:309585	Wilson-Turner X-Linked Mental Retardation Syndrome
OMIM:309605	Miles-Carpenter X-Linked Mental Retardation Syndrome
OMIM:309610	Prieto X-Linked Mental Retardation Syndrome
OMIM:309620	Mental Retardation, Skeletal Dysplasia, And Abducens Palsy
OMIM:309630	Metacarpal 4-5 Fusion
OMIM:309640	Mental Retardation With Spastic Paraplegia
OMIM:309700	Moved To 310600
OMIM:309800	Microphthalmia, Syndromic 1
OMIM:309801	Microphthalmia, Syndromic, 7
OMIM:309801	Microphthalmia, Syndromic 7
OMIM:309840	Modifier, X-Linked, For Neurofunctional Defects
OMIM:309850	Monoamine Oxidase A
OMIM:309860	Monoamine Oxidase B
OMIM:309900	Mucopolysaccharidosis Type Ii, Mild Form
OMIM:309900	Mucopolysaccharidosis Type Ii, Severe Form
OMIM:309900	Mucopolysaccharidosis Type Ii
OMIM:309930	Muscular Dystrophy, Cardiac Type
OMIM:309950	Muscular Dystrophy, Hemizygous Lethal Type
OMIM:310000	Muscular Dystrophy, Mabry Type
OMIM:310095	Muscular Dystrophy, Progressive Pectorodorsal
OMIM:310200	Muscular Dystrophy, Duchenne Type
OMIM:310300	Emery-Dreifuss Muscular Dystrophy 1, X-Linked
OMIM:310350	Myelolymphatic Insufficiency
OMIM:310370	Myoclonic Epilepsy, Progressive
OMIM:310400	Myopathy, Centronuclear, X-Linked
OMIM:310440	Myopathy, X-Linked, With Excessive Autophagy
OMIM:310460	Myopia 1, X-Linked
OMIM:310465	N Syndrome
OMIM:310468	Nephrolithiasis, X-Linked Recessive
OMIM:310468	Nephrolithiasis, X-Linked Recessive, With Renal Failure
OMIM:310470	Neuropathy, Hereditary Sensory, X-Linked
OMIM:310490	Cowchock Syndrome
OMIM:310500	Night Blindness, Congenital Stationary, Type 1a
OMIM:310600	Norrie Disease
OMIM:310650	Nuclear Ribonucleic Acid
OMIM:310700	Nystagmus 1, Congenital, X-Linked
OMIM:310800	Nystagmus, Myoclonic
OMIM:310900	Occipital Hair, White Lock Of
OMIM:310980	Omphalocele, X-Linked
OMIM:311000	Ophthalmoplegia, External, And Myopia
OMIM:311010	V-Raf Murine Sarcoma 3611 Viral Oncogene Homolog 1
OMIM:311030	Mcf.2 Cell Line-Derived Transforming Sequence
OMIM:311040	Elk1, Member Of Ets Oncogene Family
OMIM:311050	Optic Atrophy 2
OMIM:311070	Charcot-Marie-Tooth Disease, X-Linked Recessive, 5
OMIM:311100	Optic Atrophy--Spastic Paraplegia Syndrome
OMIM:311150	Opticoacoustic Nerve Atrophy With Dementia
OMIM:311200	Orofaciodigital Syndrome I
OMIM:311250	Ornithine Transcarbamylase Deficiency, Hyperammonemia Due To
OMIM:311250	Ornithine Transcarbamylase Deficiency
OMIM:311280	Moved To 300373
OMIM:311300	Otopalatodigital Syndrome, Type I
OMIM:311350	Ouabain Resistance
OMIM:311360	Premature Ovarian Failure 1
OMIM:311400	Paine Syndrome
OMIM:311450	Pallister W Syndrome
OMIM:311510	Parkinsonism, Early-Onset, With Mental Retardation
OMIM:311770	Phosphatidylinositol Glycan, Class A
OMIM:311790	6-Phosphofructo-2-Kinase/Fructose-2,6-Bisphosphatase 1
OMIM:311870	Phosphorylase Kinase, Muscle, Alpha-1 Subunit
OMIM:311895	Pierre Robin Sequence With Facial And Digital Anomalies
OMIM:311900	Tarp Syndrome
OMIM:312000	Panhypopituitarism, X-Linked
OMIM:312040	Polymerase, Dna, Alpha-1
OMIM:312060	Properdin Deficiency, Type I
OMIM:312060	Properdin Deficiency, X-Linked
OMIM:312060	Properdin Deficiency, Type Ii
OMIM:312060	Properdin Deficiency, Type Iii
OMIM:312080	Pelizaeus-Merzbacher Disease, Atypical
OMIM:312080	Pelizaeus-Merzbacher Disease, Connatal
OMIM:312080	Pelizaeus-Merzbacher Disease
OMIM:312080	Pelizaeus-Merzbacher Disease, Mild
OMIM:312090	Solute Carrier Family 10 (Sodium/Bile Acid Cotransporter Family) Member 3
OMIM:312100	Pseudohermaphroditism, Incomplete Male, Type I
OMIM:312150	Multiple Pterygium Syndrome, X-Linked
OMIM:312170	Pyruvate Dehydrogenase E1-Alpha Deficiency
OMIM:312190	Radial Aplasia, X-Linked
OMIM:312200	Radial Loop, Plain, On Right Index Finger
OMIM:312210	Radiation Sensitivity Of Natural Killer Activity
OMIM:312300	Androgen Insensitivity, Partial
OMIM:312300	Androgen Insensitivity, Complete
OMIM:312300	Androgen Insensitivity, Partial, With Or Without Breast Cancer
OMIM:312300	Androgen Insensitivity, Partial, With Breast Cancer
OMIM:312420	Renin-Binding Protein
OMIM:312500	Reticuloendotheliosis, X-Linked
OMIM:312530	Retinal Detachment
OMIM:312550	Retinal Dysplasia, Primary
OMIM:312600	Retinitis Pigmentosa 2
OMIM:312610	Retinitis Pigmentosa Gtpase Regulator
OMIM:312612	Retinitis Pigmentosa 6
OMIM:312700	Retinoschisis 1, X-Linked, Juvenile
OMIM:312750	Rett Syndrome
OMIM:312750	Rett Syndrome, Zappella Variant
OMIM:312750	Rett Syndrome, Atypical
OMIM:312760	Ribosomal Protein S4, X-Linked
OMIM:312780	Russell-Silver Syndrome, X-Linked
OMIM:312830	Scarf Syndrome
OMIM:312840	Schimke X-Linked Mental Retardation Syndrome
OMIM:312860	Moved To 272440
OMIM:312863	Combined Immunodeficiency, X-Linked
OMIM:312870	Simpson-Golabi-Behmel Syndrome, Type 1
OMIM:312910	Spastic Paraparesis And Deafness
OMIM:312920	Spastic Paraplegia 2, X-Linked
OMIM:312920	Spastic Paraplegia 2
OMIM:313000	Spatial Visualization, Aptitude For
OMIM:313200	Spinal And Bulbar Muscular Atrophy, X-Linked 1
OMIM:313350	Split-Hand/Foot Malformation 2
OMIM:313400	Spondyloepiphyseal Dysplasia Tarda, X-Linked
OMIM:313400	Spondyloepiphyseal Dysplasia Tarda
OMIM:313420	Spondylometaphyseal Dysplasia, X-Linked
OMIM:313440	Synapsin I
OMIM:313475	Synaptophysin
OMIM:313480	Taqi Polymorphism
OMIM:313490	Taurodontism, Microdontia, And Dens Invaginatus
OMIM:313500	Tooth Agenesis, Selective, X-Linked, 1
OMIM:313650	Taf1 Rna Polymerase Ii, Tata Box-Binding Protein-Associated Factor, 250-Kd
OMIM:313850	Thoracoabdominal Syndrome
OMIM:313900	Thrombocytopenia 1
OMIM:314000	Thrombocytopenia With Elevated Serum Iga And Renal Disease
OMIM:314050	Thrombocytopenia With Beta-Thalassemia, X-Linked
OMIM:314100	Thumbs, Congenital Clasped
OMIM:314200	Thyroxine-Binding Globulin Of Serum
OMIM:314240	Tooth Size
OMIM:314250	Dystonia 3, Torsion, X-Linked
OMIM:314300	Torticollis, Keloids, Cryptorchidism, And Renal Dysplasia
OMIM:314310	Transcription Factor For Immunoglobulin Heavy-Chain Enhancer 3
OMIM:314320	Trigonocephaly With Short Stature And Developmental Delay
OMIM:314360	Ulnar Hypoplasia With Lobster-Claw Deformity Of Feet
OMIM:314370	Ubiquitin-Like Modifier-Activating Enzyme 1
OMIM:314380	Unique Green Phenomenon
OMIM:314390	Vacterl Association, X-Linked
OMIM:314390	Vacterl Association, X-Linked, With Or Without Hydrocephalus
OMIM:314400	Cardiac Valvular Dysplasia, X-Linked
OMIM:314500	Van Den Bosch Syndrome
OMIM:314550	Vesicoureteral Reflux, X-Linked
OMIM:314560	Von Willebrand Disease, X-Linked Form
OMIM:314570	Widow'S Peak Syndrome
OMIM:314580	Wieacker-Wolff Syndrome
OMIM:314600	Wildervanck Syndrome
OMIM:314700	Blood Group, Xg System
OMIM:314705	Xg Regulator
OMIM:314800	Xh Antigen
OMIM:314900	Xm System
OMIM:314980	Zinc Finger Protein, X-Linked
OMIM:314995	Zinc Finger Protein 41
OMIM:315000	Moved To 302200
OMIM:400003	Deleted In Azoospermia
OMIM:400004	Retinitis Pigmentosa, Y-Linked
OMIM:400021	Hodgkin Disease, Y-Linked Pseudoautosomal
OMIM:400042	Spermatogenic Failure, Y-Linked, 1
OMIM:400043	Deafness, Y-Linked 1
OMIM:400044	46,Xy Sex Reversal 1
OMIM:400045	46,Xx Sex Reversal 1
OMIM:410000	Amelogenin, Y-Chromosomal
OMIM:415000	Spermatogenic Failure, Y-Linked, 2
OMIM:424500	Gonadoblastoma
OMIM:425000	Granulocyte-Macrophage Colony-Stimulating Factor Receptor, Alpha Subunit, Y-Chromosomal
OMIM:425500	Hairy Ears, Y-Linked
OMIM:426000	Lysine-Specific Demethylase 5d
OMIM:430000	Interleukin 3 Receptor, Y-Chromosomal
OMIM:470000	Ribosomal Protein S4, Y-Linked, 1
OMIM:475000	Growth Control, Y-Chromosome Influenced
OMIM:489000	Ubiquitin-Activating Enzyme, Y-Linked
OMIM:489500	Xg Regulator
OMIM:490000	Zinc Finger Protein, Y-Linked
OMIM:500000	Cardiomyopathy, Infantile Histiocytoid
OMIM:500001	Leber Optic Atrophy And Dystonia
OMIM:500002	Mitochondrial Myopathy With Diabetes
OMIM:500003	Striatonigral Degeneration, Infantile, Mitochondrial
OMIM:500007	Cyclic Vomiting Syndrome
OMIM:500008	Deafness, Nonsyndromic Sensorineural, Mitochondrial
OMIM:500009	Mitochondrial Myopathy, Infantile, Transient
OMIM:502500	Alzheimer Disease, Susceptibility To, Mitochondrial
OMIM:515000	Chloramphenicol Toxicity
OMIM:516000	Complex I, Subunit Nd1
OMIM:516001	Complex I, Subunit Nd2
OMIM:516005	Complex I, Subunit Nd5
OMIM:516006	Complex I, Subunit Nd6
OMIM:516020	Cytochrome B Of Complex Iii
OMIM:516030	Complex Iv, Cytochrome C Oxidase Subunit I
OMIM:516050	Cytochrome C Oxidase Iii
OMIM:520000	Diabetes And Deafness, Maternally Inherited
OMIM:530000	Kearns-Sayre Syndrome
OMIM:535000	Leber Optic Atrophy
OMIM:540000	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like Episodes
OMIM:545000	Myoclonic Epilepsy Associated With Ragged-Red Fibers
OMIM:550500	Myoglobinuria, Recurrent
OMIM:551000	Mitochondrial Myopathy, Lethal, Infantile
OMIM:551500	Neuropathy, Ataxia, And Retinitis Pigmentosa
OMIM:553000	Oncocytoma
OMIM:557000	Pearson Marrow-Pancreas Syndrome
OMIM:560000	Renal Tubulopathy, Diabetes Mellitus, And Cerebellar Ataxia
OMIM:580000	Deafness, Mitochondrial, Modifier Of
OMIM:580000	Deafness, Aminoglycoside-Induced
OMIM:598500	Wolfram Syndrome, Mitochondrial Form
OMIM:600000	Spondylocamptodactyly
OMIM:600001	Pancreatic Agenesis And Congenital Heart Defects
OMIM:600002	Eiken Skeletal Dysplasia
OMIM:600003	Calcium Channel, Voltage-Dependent, Beta-2 Subunit
OMIM:600008	Nicotinamide N-Methyltransferase
OMIM:600045	Dna Damage-Binding Protein 1
OMIM:600048	Breast Cancer, 11-22 Translocation-Associated
OMIM:600057	Exstrophy Of Bladder
OMIM:600059	Retinitis Pigmentosa 13
OMIM:600060	Deafness, Autosomal Recessive 2
OMIM:600072	Fatal Familial Insomnia
OMIM:600080	Myelocytic Leukemia-Like Syndrome, Familial, Chronic
OMIM:600081	Vitamin D Hydroxylation-Deficient Rickets, Type 1b
OMIM:600082	Prostatic Hyperplasia, Benign
OMIM:600084	Macrocytosis, Familial
OMIM:600089	Pancreatic Beta Cell Agenesis With Neonatal Diabetes Mellitus
OMIM:600092	Chondrodysplasia-Pseudohermaphroditism Syndrome
OMIM:600093	Spondyloepiphyseal Dysplasia Tarda With Characteristic Facies
OMIM:600095	Moved To 246560
OMIM:600096	Puerto Rican Infant Hypotonia Syndrome
OMIM:600101	Deafness, Autosomal Dominant 2a
OMIM:600105	Retinitis Pigmentosa 12
OMIM:600110	Stargardt Disease 3
OMIM:600116	Parkinson Disease 2, Autosomal Recessive Juvenile
OMIM:600117	Dysphasia, Familial Developmental
OMIM:600118	Warburg Micro Syndrome 1
OMIM:600121	Rhizomelic Chondrodysplasia Punctata, Type 3
OMIM:600122	Male Pseudohermaphroditism/Mental Retardation Syndrome, Verloes Type
OMIM:600123	Atrioventricular Septal Defect With Blepharophimosis And Anal And Radial Defects
OMIM:600131	Epilepsy, Childhood Absence, Susceptibility To, 1
OMIM:600132	Retinitis Pigmentosa 14
OMIM:600138	Retinitis Pigmentosa 11
OMIM:600142	Cerebral Autosomal Recessive Arteriopathy With Subcortical Infarcts And Leukoencephalopathy
OMIM:600143	Ceroid Lipofuscinosis, Neuronal, 8
OMIM:600145	Sacral Defect With Anterior Meningocele
OMIM:600146	Spastic Paraplegia 5b, Autosomal Recessive
OMIM:600148	Glycerol Kinase, Testicular, Type A
OMIM:600149	Glycerol Kinase, Testicular, Type B
OMIM:600155	Hirschsprung Disease, Susceptibility To, 2
OMIM:600156	Hirschsprung Disease, Susceptibility To, 5
OMIM:600159	Pterygium Colli And Mental Retardation With Facial And Digital Anomalies
OMIM:600165	Nanophthalmos 1
OMIM:600166	Hyperparathyroidism, Primary, Caused By Water Clear Cell Hyperplasia
OMIM:600171	Gonadal Agenesis
OMIM:600175	Spinal Muscular Atrophy, Distal, Congenital Nonprogressive
OMIM:600176	Pachygyria With Mental Retardation, Seizures, And Arachnoid Cysts
OMIM:600193	Waardenburg Syndrome, Type 2b
OMIM:600195	Venous Malformations, Multiple Cutaneous And Mucosal
OMIM:600202	Dyslexia, Susceptibility To, 2
OMIM:600204	Epiphyseal Dysplasia, Multiple, 2
OMIM:600208	Macrothrombocytopenia And Progressive Sensorineural Deafness
OMIM:600209	Exostoses, Multiple, Type Iii
OMIM:600223	Spinocerebellar Ataxia 4
OMIM:600224	Spinocerebellar Ataxia 5
OMIM:600231	Palmoplantar Keratoderma, Bothnian Type
OMIM:600251	Facial Clefting, Oblique, 1
OMIM:600252	Lowry-Maclean Syndrome
OMIM:600256	Moved To 123155
OMIM:600257	Chromosome 8q12.1-Q21.2 Deletion Syndrome
OMIM:600263	Helicobacter Pylori Infection, Susceptibility To
OMIM:600268	Oculoectodermal Syndrome
OMIM:600269	Short Tarsus With Absence Of Lower Eyelashes
OMIM:600273	Polycystic Kidney Disease, Infantile Severe, With Tuberous Sclerosis
OMIM:600274	Frontotemporal Dementia
OMIM:600302	Fryns Macrocephaly
OMIM:600309	Atrioventricular Septal Defect 3
OMIM:600316	Deafness, Autosomal Recessive 3
OMIM:600316	Deafness, With Smith-Magenis Syndrome
OMIM:600318	Diabetes Mellitus, Insulin-Dependent, 3
OMIM:600319	Diabetes Mellitus, Insulin-Dependent, 4
OMIM:600320	Diabetes Mellitus, Insulin-Dependent, 5
OMIM:600321	Diabetes Mellitus, Insulin-Dependent, 7
OMIM:600325	Aminopterin Syndrome Sine Aminopterin
OMIM:600329	Osteopetrosis And Infantile Neuroaxonal Dystrophy
OMIM:600331	Parc Syndrome
OMIM:600332	Rippling Muscle Disease 1
OMIM:600333	Motor Neuron Disease With Dementia And Ophthalmoplegia
OMIM:600334	Tibial Muscular Dystrophy, Tardive
OMIM:600335	Succinic Acidemia
OMIM:600343	Parotid Salivary Glands, Polycystic Dysgenetic Disease Of
OMIM:600347	Brevican
OMIM:600348	Band Heterotopia Of Brain
OMIM:600351	Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency
OMIM:600356	Pachydermodactyly, Familial
OMIM:600360	Aplasia Cutis Congenita Of Limbs, Autosomal Recessive
OMIM:600361	Hereditary Motor And Sensory Neuropathy V
OMIM:600363	Spastic Paraplegia 6, Autosomal Dominant
OMIM:600373	Codas Syndrome
OMIM:600376	Telangiectasia, Hereditary Hemorrhagic, Type Ii
OMIM:600376	Telangiectasia, Hereditary Hemorrhagic, Type 2
OMIM:600383	Mesomelia-Synostoses Syndrome
OMIM:600384	Aphalangia, Partial, With Syndactyly And Duplication Of Metatarsal Iv
OMIM:600399	Pectus Excavatum, Macrocephaly, Short Stature, And Dysplastic Nails
